ID;S0066;S0065;S0469;S0045;S0073;S0552;S0331;S0092;S0504;S0584;S0456;S0099;S0373;S0438;S0347;S0129;S0473;S0344;S0031;S0245;S0128;S0470;S0127;S0017;S0190;S0069;S0520;S0360;S0415;S0114;S0014;S0043;S0414;S0475;S0093;S0337;S0234;S0239;S0534;S0574;S0268;S0570;S0089;S0564;S0521;S0486;S0252;S0204;S0482;S0025;S0465;S0462;S0222;S0023;S0212;S0137;S0527;S0119;S0454;S0274;S0077;S0351;S0030;S0484;S0335;S0348;S0261;S0572;S0144;S0220;S0107;S0020;S0054;S0154;S0338;S0369;S0126;S0244;S0591;S0575;S0492;S0050;S0046;S0488;S0115;S0235;S0538;S0498;S0255;S0213;S0497;S0334;S0187;S0243;S0354;S0021;S0200;S0281;S0600;S0186;S0134;S0384;S0547;S0502;S0567;S0038;S0062;S0024;S0593;S0064;S0568;S0377;S0554;S0081;S0082;S0367;S0363;S0091;S0396;S0152;S0401;S0343;S0361;S0569;S0181;S0267;S0036;S0173;S0095;S0076;S0512;S0171;S0120;S0182;S0355;S0143;S0381;S0383;S0193;S0503;S0277;S0410;S0026;S0417;S0168;S0049;S0460;S0249;S0597;S0588;S0493;S0477;S0531;S0237;S0342;S0561;S0132;S0151;S0037;S0214;S0246;S0391;S0061;S0135;S0232;S0376;S0040;S0070;S0047;S0499;S0170;S0087;S0394;S0009;S0601;S0431;S0203;S0398;S0537;S0189;S0483;S0434;S0357;S0259;S0260;S0231;S0581;S0015;S0389;S0044;S0201;S0163;S0528;S0215;S0271;S0526;S0156;S0356;S0088;S0265;S0585;S0487;S0387;S0276;S0599;S0437;S0250;S0162;S0236;S0042;S0349;S0395;S0211;S0362;S0397;S0372;S0447;S0582;S0451;S0121;S0532;S0010;S0500;S0443;S0233;S0282;S0409;S0413;S0167;S0449;S0459;S0576;S0530;S0455;S0339;S0002;S0133;S0051;S0280;S0084;S0083;S0080;S0079;S0553;S0149;S0284;S0256;S0590;S0272;S0034;S0198;S0353;S0205;S0228;S0336;S0247;S0210;S0039;S0056;S0033;S0457;S0508;S0118;S0359;S0368;S0138;S0165;S0402;S0352;S0346;S0340;S0439;S0365;S0052;S0264;S0229;S0594;S0072;S0598;S0016;S0158;S0254;S0435;S0216;S0150;S0145;S0223;S0371;S0184;S0196;S0197;S0208;S0122;S0556;S0587;S0517;S0048;S0097;S0501;S0124;S0013;S0428;S0012;S0518;S0453;S0378;S0139;S0441;S0194;S0393;S0113;S0279;S0238;S0029;S0078;S0147;S0192;S0583;S0269;S0262;S0055;S0241;S0495;S0416;S0496;S0258;S0003;S0112;S0240;S0148;S0481;S0565;S0458;S0364;S0169;S0172;S0153;S0075;S0511;S0019;S0332;S0375;S0166;S0592;S0125;S0174;S0379;S0433;S0448;S0400;S0270;S0090;S0358;S0253;S0446;S0085;S0461;S0195;S0185;S0450;S0028;S0063;S0217;S0533;S0218;S0159;S0157;S0035;S0390;S0559;S0562;S0578;S0519;S0464;S0074;S0370;S0053;S0345;S0382;S0596;S0140;S0546;S0444;S0445;S0589;S0468;S0226;S0273;S0516;S0543;S0374;S0058;S0188;S0380;S0142;S0491;S0018;S0242;S0060;S0096;S0098;S0586;S0164;S0560;S0146;S0131;S0436;S0199;S0263;S0011;S0467;S0057;S0595;S0004;S0183;S0266;S0094;S0178;S0116;S0333;S0275;S0136;S0452;S0221;S0130;S0022;S0386;S0442;S0257;S0476;S0207;S0180;S0109;S0155;S0219;S0366;S0579;S0515;S0514;S0206;S0059;S0466;S0005;S0191;S0176;S0430;S0141;S0161;S0117;S0341;S0388;S0086;S0251;S0230;S0027;S0330;S0412;S0202;S0471;S0160;S0106;S0472;S0105;S0404;S0032;S0008;S0071;S0068;S0278;S0101;S0100;S0283;S0102;S0108;S0104;S0385;S0067;S0006;S0103;S0111;S0123;S0248;S0350;technique_sum
created;31 May 2017;31 May 2017;10 June 2020;31 May 2017;31 May 2017;28 December 2020;29 January 2019;31 May 2017;10 September 2020;01 March 2021;26 May 2020;31 May 2017;17 April 2019;06 May 2020;30 January 2019;31 May 2017;11 June 2020;30 January 2019;31 May 2017;17 October 2018;31 May 2017;10 June 2020;31 May 2017;31 May 2017;18 April 2018;31 May 2017;27 October 2020;18 February 2019;11 October 2019;31 May 2017;31 May 2017;31 May 2017;07 October 2019;17 June 2020;31 May 2017;29 January 2019;17 October 2018;17 October 2018;18 November 2020;16 February 2021;17 October 2018;08 February 2021;31 May 2017;14 January 2021;28 October 2020;16 July 2020;17 October 2018;18 April 2018;01 July 2020;31 May 2017;02 June 2020;02 June 2020;18 April 2018;31 May 2017;18 April 2018;31 May 2017;09 November 2020;31 May 2017;22 May 2020;17 October 2018;31 May 2017;30 January 2019;31 May 2017;15 July 2020;29 January 2019;30 January 2019;17 October 2018;10 February 2021;31 May 2017;18 April 2018;31 May 2017;31 May 2017;31 May 2017;14 December 2017;29 January 2019;23 April 2019;31 May 2017;17 October 2018;18 March 2021;17 February 2021;22 July 2020;31 May 2017;31 May 2017;17 July 2020;31 May 2017;17 October 2018;04 December 2020;10 August 2020;17 October 2018;18 April 2018;07 August 2020;29 January 2019;16 January 2018;17 October 2018;30 January 2019;31 May 2017;18 April 2018;17 October 2018;06 April 2021;16 January 2018;31 May 2017;30 May 2019;22 December 2020;25 August 2020;25 January 2021;31 May 2017;31 May 2017;31 May 2017;18 March 2021;31 May 2017;28 January 2021;19 April 2019;29 December 2020;31 May 2017;31 May 2017;25 March 2019;11 March 2019;31 May 2017;28 June 2019;14 December 2017;26 August 2019;30 January 2019;19 February 2019;08 February 2021;16 January 2018;17 October 2018;31 May 2017;16 January 2018;31 May 2017;31 May 2017;24 September 2020;16 January 2018;31 May 2017;16 January 2018;31 January 2019;31 May 2017;28 May 2019;29 May 2019;18 April 2018;08 September 2020;17 October 2018;12 September 2019;31 May 2017;11 October 2019;16 January 2018;31 May 2017;29 May 2020;17 October 2018;26 March 2021;12 March 2021;23 July 2020;19 June 2020;10 November 2020;17 October 2018;30 January 2019;11 January 2021;31 May 2017;14 December 2017;31 May 2017;18 April 2018;17 October 2018;20 June 2019;31 May 2017;31 May 2017;18 April 2018;19 April 2019;31 May 2017;31 May 2017;31 May 2017;12 August 2020;16 January 2018;31 May 2017;24 June 2019;31 May 2017;07 April 2021;01 May 2020;18 April 2018;09 July 2019;02 December 2020;16 January 2018;15 July 2020;05 May 2020;31 January 2019;17 October 2018;17 October 2018;18 April 2018;24 February 2021;31 May 2017;18 June 2019;31 May 2017;18 April 2018;14 December 2017;09 November 2020;18 April 2018;17 October 2018;06 November 2020;14 December 2017;31 January 2019;31 May 2017;17 October 2018;02 March 2021;16 July 2020;14 June 2019;17 October 2018;06 April 2021;06 May 2020;17 October 2018;14 December 2017;17 October 2018;31 May 2017;30 January 2019;28 June 2019;18 April 2018;04 March 2019;02 July 2019;16 April 2019;14 May 2020;01 March 2021;18 May 2020;31 May 2017;16 November 2020;31 May 2017;13 August 2020;11 May 2020;18 April 2018;17 October 2018;13 September 2019;05 October 2019;16 January 2018;18 May 2020;27 May 2020;17 February 2021;10 November 2020;26 May 2020;29 January 2019;31 May 2017;31 May 2017;31 May 2017;17 October 2018;31 May 2017;31 May 2017;31 May 2017;31 May 2017;28 December 2020;31 May 2017;17 October 2018;17 October 2018;17 March 2021;17 October 2018;31 May 2017;18 April 2018;30 January 2019;18 April 2018;18 April 2018;29 January 2019;17 October 2018;18 April 2018;31 May 2017;31 May 2017;31 May 2017;26 May 2020;15 September 2020;31 May 2017;14 February 2019;26 March 2019;31 May 2017;16 January 2018;29 August 2019;30 January 2019;30 January 2019;30 January 2019;06 May 2020;25 March 2019;31 May 2017;17 October 2018;18 April 2018;19 March 2021;31 May 2017;13 April 2021;31 May 2017;14 December 2017;17 October 2018;06 May 2020;18 April 2018;14 December 2017;31 May 2017;18 April 2018;16 April 2019;16 January 2018;18 April 2018;18 April 2018;18 April 2018;31 May 2017;04 January 2021;11 March 2021;27 July 2020;31 May 2017;31 May 2017;24 August 2020;31 May 2017;31 May 2017;27 April 2020;31 May 2017;23 September 2020;21 May 2020;23 April 2019;31 May 2017;08 May 2020;18 April 2018;21 June 2019;31 May 2017;17 October 2018;17 October 2018;31 May 2017;31 May 2017;31 May 2017;18 April 2018;01 March 2021;17 October 2018;17 October 2018;31 May 2017;17 October 2018;28 July 2020;11 October 2019;04 August 2020;17 October 2018;31 May 2017;31 May 2017;17 October 2018;31 May 2017;29 June 2020;19 January 2021;27 May 2020;25 March 2019;16 January 2018;16 January 2018;14 December 2017;31 May 2017;23 September 2020;31 May 2017;29 January 2019;17 April 2019;16 January 2018;18 March 2021;31 May 2017;16 January 2018;02 May 2019;05 May 2020;14 May 2020;29 July 2019;17 October 2018;31 May 2017;04 February 2019;17 October 2018;13 May 2020;31 May 2017;01 June 2020;18 April 2018;16 January 2018;18 May 2020;31 May 2017;31 May 2017;18 April 2018;16 November 2020;18 April 2018;14 December 2017;14 December 2017;31 May 2017;18 June 2019;05 January 2021;12 January 2021;18 February 2021;19 October 2020;02 June 2020;31 May 2017;15 April 2019;31 May 2017;30 January 2019;29 May 2019;23 March 2021;31 May 2017;22 December 2020;12 May 2020;12 May 2020;12 March 2021;09 June 2020;18 April 2018;17 October 2018;29 September 2020;15 December 2020;17 April 2019;31 May 2017;16 January 2018;14 May 2019;31 May 2017;20 July 2020;31 May 2017;17 October 2018;31 May 2017;31 May 2017;31 May 2017;05 March 2021;16 January 2018;06 January 2021;31 May 2017;31 May 2017;06 May 2020;18 April 2018;17 October 2018;31 May 2017;08 June 2020;31 May 2017;19 March 2021;31 May 2017;16 January 2018;17 October 2018;31 May 2017;16 January 2018;31 May 2017;29 January 2019;17 October 2018;31 May 2017;20 May 2020;18 April 2018;31 May 2017;31 May 2017;04 June 2019;08 May 2020;17 October 2018;19 June 2020;18 April 2018;16 January 2018;31 May 2017;14 December 2017;18 April 2018;25 March 2019;22 February 2021;29 September 2020;24 September 2020;18 April 2018;31 May 2017;04 June 2020;31 May 2017;18 April 2018;16 January 2018;29 April 2020;31 May 2017;14 December 2017;31 May 2017;30 January 2019;17 June 2019;31 May 2017;17 October 2018;18 April 2018;31 May 2017;29 January 2019;24 September 2019;18 April 2018;10 June 2020;14 December 2017;31 May 2017;10 June 2020;31 May 2017;03 September 2019;31 May 2017;31 May 2017;31 May 2017;31 May 2017;17 October 2018;31 May 2017;31 May 2017;17 October 2018;31 May 2017;31 May 2017;31 May 2017;04 June 2019;31 May 2017;31 May 2017;31 May 2017;31 May 2017;31 May 2017;17 October 2018;30 January 2019;
T1548.002;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
T1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
T1134.002;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
T1134.001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
T1087.002;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
T1087.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
T1087.001;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
T1071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
